u,v,P_share,g,branch,x_mid,y_mid,z_mid,family,d_um,seed,filler,matrix,treat,engine_version,engine_variant,baseline_fp
221,252,7.3449523365171e-06,0.00017008004143974665,contact,75.37203709416619,117.86922089258812,232.05601695731272,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
170,1050,7.3426184334065894e-06,0.0005041422848480166,contact,155.77002271407014,122.26016777730655,197.4701968420574,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
847,1222,7.331078736379642e-06,0.00012565678201676672,contact,74.08617993118543,230.98364892033936,193.28017443125566,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
487,1665,7.295311211010349e-06,1.813316691764005e-05,gap,192.8909678361302,113.56664369623519,135.49034391053362,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
500,1386,7.285402010898502e-06,0.0001539576708287845,contact,83.33445425996857,161.246354847948,235.09996991898214,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
135,1882,7.278110836326372e-06,0.000345765128972551,contact,174.67123439804894,126.12046243887335,51.08877920198848,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1318,1720,7.270618936449451e-06,0.00010618897800971494,contact,10.261944550856118,105.62506706723333,114.34938144026478,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
696,992,7.265634569503991e-06,0.00015953907767030545,contact,80.68281013387153,70.80615257206955,185.7518306903675,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
563,713,7.2641343797026705e-06,5.402396850194314e-05,contact,7.93176318568563,153.36034726828672,61.06376351095453,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
498,704,7.258951202624026e-06,1.0735599051894946e-05,gap,248.5685370340683,244.51950555883113,91.22649679523136,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
118,1005,7.25365756153574e-06,0.00014656820020254058,contact,177.1338468914313,201.22969230980868,80.83612080268912,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
461,1826,7.2423304087971845e-06,0.00036132725019810317,contact,96.80459008832176,118.7529889691574,208.73071941677355,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
966,1778,7.2420634730454345e-06,0.00013294379923752602,contact,14.13591341515031,94.87474603888678,106.19009370437779,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
735,1756,7.2408054294249195e-06,0.00018888467301435253,contact,198.44723618383307,7.93176318568563,121.51490455442516,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1113,1874,7.2346819598734805e-06,0.0001750938414782598,contact,91.29508461051672,83.35611043145082,182.74393688955755,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
527,1700,7.2278916835737355e-06,1.2760143947944439e-05,gap,180.71935167578994,162.285732621586,58.03868178591809,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
801,1295,7.225530327389062e-06,2.241210992516207e-05,gap,209.41120630497053,262.12844081532995,110.76350807546027,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1360,1361,7.218605971008123e-06,0.000262182812626341,contact,82.25027075786124,134.34451980948228,173.28606173015942,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1779,1968,7.217735992941562e-06,2.232774476325157e-05,contact,91.60005171646766,274.2774542953016,28.558660253591825,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
732,1125,7.206504378272293e-06,1.306959450550633e-05,gap,122.07980067314975,243.54710068016786,94.71772345850405,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1038,1192,7.205654623703777e-06,2.618597561947254e-05,contact,201.34541335722008,184.8595900591215,173.09287514719924,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1054,1685,7.202347369430854e-06,0.002327192128721889,contact,182.86667399093017,208.06092327760905,246.2649144439587,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1632,1791,7.1996304505525744e-06,0.00016531681003201105,contact,258.1000426239152,133.1407793322193,116.37115761683711,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
101,943,7.1962369998313415e-06,6.047831515174105e-05,contact,270.3210139937985,189.46549232421296,127.70233143390752,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
650,1665,7.178851687601579e-06,2.1431530531956222e-05,gap,171.74166228631452,151.05465400309419,153.1202736551105,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
189,1321,7.174629653850754e-06,0.00015483958695231662,contact,75.84114530083116,261.5782485574517,144.75935088069883,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
335,864,7.157189785913304e-06,6.78737735302796e-05,contact,265.7802062414678,118.64300840178126,111.07261596221005,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
917,1332,7.108534141433218e-06,0.0001229691543263188,contact,166.5786450352844,171.06187026609766,134.49236262300116,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
558,1563,7.091213591177471e-06,6.521054862287446e-05,contact,200.6116907503433,23.79528955705689,192.34835500798704,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1134,1402,7.064673345161649e-06,0.00023558703440030752,contact,225.13936531133982,113.45400158834164,114.55926744179757,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1183,1594,7.058409532186947e-06,0.00010744957043893581,contact,151.8737396047793,23.249450956414243,107.2888334838857,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
105,855,7.053358781312647e-06,0.00019402154561819844,contact,76.3259135587474,249.24418616352034,159.8437345104557,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
172,512,7.0500569311829695e-06,1.1348261326029391e-05,gap,95.71090114788552,31.155952789578087,123.96115342661514,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1,161,7.042859219267881e-06,8.278121511231338e-06,gap,262.12844081532995,130.76020206611284,247.22406479602623,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
27,1220,7.042773757554329e-06,1.623061354882626e-05,gap,117.34553743756996,29.63335079384589,53.81950916168847,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
28,1655,7.042678135175246e-06,2.2710721499032822e-05,gap,262.12844081532995,227.6775177217429,57.58394545308121,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
375,1264,7.018482273728836e-06,9.337054640398569e-06,gap,83.0697014904186,210.32197314173942,54.05078117948887,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
433,1138,6.98732850098326e-06,0.00016855253829926346,contact,272.27998652801364,79.7481754911417,158.69198951356006,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1031,1211,6.985400070807605e-06,1.0589245859294683e-05,gap,40.354972061527185,221.23651841591152,112.28908319992019,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
220,1881,6.982919872278678e-06,9.874905788769574e-06,gap,191.82741785248507,194.72188461563593,106.98049568805746,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
151,1649,6.979923996732468e-06,1.261979734097219e-05,gap,29.772969865641485,227.90484388587691,226.4223261470814,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1115,1455,6.974272365800169e-06,4.2799732348964446e-05,contact,185.9271883190234,211.614241933629,159.8142454751798,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
193,674,6.971568959750848e-06,6.647924742657342e-05,contact,20.83004133150824,246.19727077970452,189.88154188106162,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
355,897,6.970626381789911e-06,0.0005981354951494474,contact,55.89761423790772,23.79528955705689,90.20387719615891,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
400,1655,6.964439930868957e-06,0.00041997673246035714,contact,250.7781570863892,239.3225920835162,58.54160144728702,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1386,1394,6.9606761900679095e-06,2.097451138798864e-05,gap,86.65286431199348,145.5896224635959,248.7240734292203,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
226,417,6.951357011495666e-06,0.0003201583958620078,contact,154.70101840522574,207.56626363282305,238.30580814308775,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
798,1563,6.944061216702816e-06,0.0008396946053350323,contact,206.8228798280257,54.15005979312558,173.63395709797712,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1013,1365,6.941819453771606e-06,0.00011457201262837578,contact,147.7183881015141,12.485638735105438,216.14619536392456,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
303,386,6.931248105936967e-06,6.572776243060285e-06,gap,46.43887815378246,254.08390535451935,123.15262468625222,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
725,1345,6.923557345239911e-06,0.00037823991595042965,contact,155.01951404475096,144.61477124519843,210.67654725137825,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
13,1466,6.919927660461773e-06,9.647358342199704e-05,contact,154.90855408037532,183.396384163697,162.60198923667616,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
63,777,6.891915080352603e-06,0.0007936048540266338,contact,121.87649113652876,213.85628444243187,244.10485708164555,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1561,1999,6.885464334856068e-06,0.0008520448595190944,contact,101.51348694578499,199.41482977312904,102.01508103018989,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
902,1510,6.862044119904953e-06,0.0005652070310829488,contact,99.78272708522442,96.07684142010734,57.483230370099406,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
251,1001,6.857665019098898e-06,3.8293013375858656e-05,contact,266.64657274141985,204.74906474126175,134.1501688025047,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
980,1778,6.8560776396081275e-06,9.328354656189007e-05,contact,7.93176318568563,89.91205945738771,105.00906632397428,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1395,1911,6.842513020434383e-06,7.955280697732572e-06,gap,132.37117794553413,277.99196718670123,238.94192330807238,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
27,1775,6.83067659766098e-06,1.0567320405095836e-05,gap,122.2481692331836,73.27342304677869,44.14068476424289,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
451,1286,6.821740384798156e-06,6.579687194251566e-05,contact,89.71616977437597,277.99196718670123,222.50185324867994,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
696,1281,6.790850270570541e-06,1.3994941906451036e-05,gap,84.27158702370647,62.08654163576787,194.73721295350964,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
468,1125,6.788217150075244e-06,8.38193016116862e-05,contact,107.82164416152125,237.5193678336959,67.28109195349208,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
49,331,6.782902597923459e-06,1.353078871139893e-05,gap,271.2154760974729,106.6406478131899,206.90538014390728,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
86,535,6.779716534597221e-06,0.00021958899274380356,contact,258.26096779018513,164.14677044786748,107.53314395525518,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1005,1881,6.768783742369013e-06,4.001089225757011e-05,contact,174.44231344485826,200.30504036577366,89.50996141902507,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
703,1462,6.766645505898429e-06,6.9398397768831745e-06,gap,40.78749755522139,239.56004347056148,124.33537560138714,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1285,1930,6.742012761022999e-06,1.5927343302370762e-05,gap,37.09667826339395,143.19642267272434,175.29259906275826,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
477,527,6.7153167835846004e-06,1.1232714266590943e-05,gap,172.61069735429538,154.0114238529917,36.506449384087965,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1015,1919,6.710737927520744e-06,0.00028711388755467914,contact,192.88572287910603,221.91467270482252,39.014379632312924,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
404,904,6.697762229988478e-06,5.557369358981859e-05,contact,81.09549711863211,207.8655882703899,207.92427429008293,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
909,1454,6.6971519713640086e-06,1.1656065802590915e-05,gap,108.08050165655041,228.42992134456523,192.18459664078648,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1259,1490,6.692721978286214e-06,0.00017683911532893984,contact,255.5571506579712,7.93176318568563,179.3864928869353,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1858,1868,6.676113218388185e-06,1.9134676628420312e-05,gap,166.5327204785515,256.9104563860013,202.7963117081634,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
250,394,6.660986447371815e-06,0.00015041862630048541,contact,121.73147595219174,276.20480418119126,82.54513021579538,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1454,1676,6.654088063004512e-06,1.0135436042548057e-05,gap,114.20505743094937,225.92028893105072,196.24229720566558,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
489,1089,6.647984381162851e-06,5.393555126988394e-06,gap,224.36886825914755,117.38925519794671,26.056995175856986,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1133,1807,6.641478715520543e-06,0.00017694045351374421,contact,71.54577459922797,7.93176318568563,214.50523824691544,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
288,1348,6.63460219006523e-06,2.658166016263137e-05,contact,66.7331803802416,272.03394458885316,20.84466178991897,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1358,1631,6.631112379512314e-06,0.00017479336778323338,contact,277.99196718670123,20.064350566914236,164.25869704558318,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
112,150,6.628389599050121e-06,1.884677217701378e-05,gap,127.88142244396765,7.93176318568563,137.14327862038135,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
348,1850,6.6282340793168996e-06,0.00011810426744545911,contact,186.7740547297368,18.913793670905218,70.64397786125781,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
430,1253,6.618963982484982e-06,0.0002122669937479852,contact,90.61813333273648,263.16006457404603,133.54315223186933,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
358,640,6.613399255316094e-06,2.7224136056333455e-05,gap,105.56560181173094,120.67766479615001,41.65719820492123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
77,1894,6.607825483331083e-06,0.0004021917684673358,contact,47.64458308507639,127.35948223104843,90.75862592852113,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
837,1711,6.586073264885462e-06,6.580003010798703e-06,gap,66.78867207621289,233.4783813590805,132.68520511224725,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1533,1969,6.579193458578356e-06,4.2848123176262715e-05,contact,269.30336021905987,247.14005922172527,128.6098603222011,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
679,1544,6.578004828854926e-06,7.65371883070461e-06,gap,271.31478095687874,106.16166050626794,103.42776608534857,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
331,1244,6.560401934682862e-06,2.8279124651382073e-05,contact,277.1868549483541,111.61738313875532,204.99609157887494,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
364,1702,6.5549460832752706e-06,0.00011858650575077198,contact,277.99196718670123,139.12089782720915,194.421869761741,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
113,1276,6.551781016334045e-06,0.00011627732234373322,contact,259.1407873121333,275.5337490144177,140.88922215826207,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
661,1677,6.5457164241520654e-06,0.0001773391928678835,contact,257.3237809775135,78.30707249331871,193.95456025814968,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
288,1549,6.526159719249758e-06,2.4048328315310215e-05,contact,69.81864488317862,277.14798879957743,34.63789053525426,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
22,940,6.52414740547247e-06,0.00010982668883107598,contact,7.93176318568563,109.77710264027179,239.44603390807308,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
149,1547,6.497925144138552e-06,9.391379819868831e-06,gap,31.404488185053566,190.40501210646886,154.22805760271433,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
410,473,6.494538465939038e-06,0.00020662637128757548,contact,157.90753707429965,81.6786064534947,137.6344354422482,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
382,1649,6.478668899527741e-06,3.779647111680447e-05,gap,53.926010347108544,262.12844081532995,229.08555777239627,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
777,862,6.477887289122668e-06,2.933876203685375e-05,gap,126.10319968030612,246.8831166460513,235.02549885890653,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
831,1685,6.4544625330872776e-06,9.667597596571892e-06,gap,185.42302356932058,158.99370350850847,223.48871493995043,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1076,1234,6.451822227599418e-06,0.0004335828778528434,contact,262.12844081532995,54.93906551052112,52.15315953212131,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
184,1886,6.429438845599123e-06,0.00014320838306395109,contact,105.84735263259654,76.25176835082218,205.37382438938283,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1302,1484,6.424283783694269e-06,0.0002876772022867466,contact,277.99196718670123,53.48660927920878,185.006646109427,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
164,218,6.404425842572372e-06,1.4874711841365562e-05,gap,103.95427572781128,46.656511169777936,164.28980282724342,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
261,459,6.4041970960480396e-06,7.656400979820516e-05,contact,203.6396998000892,195.48737699233732,208.1401279148576,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
527,1023,6.403346176028107e-06,1.066533102230925e-05,gap,169.6491143067166,190.30036169559776,60.36235523160707,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
328,1783,6.397390807029817e-06,5.791128802888471e-06,gap,174.1489227439837,104.55178491193125,47.925445710720936,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
161,789,6.392508535534975e-06,2.3945244128577297e-05,gap,256.1083119455891,121.31428909420782,227.24244443424374,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
555,1477,6.390603798164654e-06,1.0600209084439685e-05,gap,94.33101583628456,89.37981738211452,139.2660064649515,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
9,794,6.383742981761883e-06,5.356700409455162e-06,gap,192.15187368140963,223.41579459112677,24.31529266961137,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
869,998,6.375482019605791e-06,5.333813254456752e-06,gap,95.2948991048242,90.19303128992084,262.78392965686965,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
355,1081,6.37358436291474e-06,1.5742779490906547e-05,gap,52.93276959560565,23.79528955705689,82.92461905911512,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1468,1563,6.3721353456293575e-06,2.15301775262892e-05,gap,195.55953868467014,59.09321232693027,165.59161201486938,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
